datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2019-08-04 08:00:00,28.17,4.97,16.57,22.81,0.0,7.4,6.51,0.74
2019-08-04 09:00:00,30.35,4.21,17.28,19.06,0.0,6.2,5.59,0.77
2019-08-04 10:00:00,32.23,3.4,17.82,16.19,0.0,4.88,4.38,0.78
2019-08-04 11:00:00,33.76,2.44,18.09,13.88,0.0,3.86,3.4,0.79
2019-08-04 12:00:00,34.88,1.31,18.09,12.0,0.0,3.36,2.87,0.79
2019-08-04 13:00:00,35.6,0.19,17.9,10.62,0.0,3.5,2.97,0.79
2019-08-04 14:00:00,35.82,-0.82,17.5,9.69,0.0,4.14,3.6,0.77
2019-08-04 15:00:00,35.47,-1.63,16.92,9.31,0.0,5.06,4.49,0.73
2019-08-04 16:00:00,34.44,-2.09,16.18,9.5,0.0,5.99,5.29,0.66
2019-08-04 17:00:00,32.52,-1.72,15.4,11.0,0.0,6.57,5.11,0.56
2019-08-04 18:00:00,28.02,-1.2,13.41,14.81,0.0,6.65,3.27,0.38
2019-08-04 19:00:00,25.48,-0.69,12.4,17.88,0.0,6.26,3.06,-999.0
2019-08-04 20:00:00,23.98,0.01,11.99,20.62,0.0,5.34,2.85,-999.0
2019-08-04 21:00:00,22.72,0.7,11.71,23.5,0.0,4.87,2.72,-999.0
2019-08-04 22:00:00,21.52,1.56,11.54,26.94,0.0,5.1,2.74,-999.0
2019-08-04 23:00:00,20.46,2.62,11.54,31.12,0.0,6.0,2.93,-999.0
2019-08-05 00:00:00,19.64,3.9,11.77,35.88,0.0,6.87,3.29,-999.0
2019-08-05 01:00:00,18.96,5.12,12.04,40.44,0.0,7.07,3.36,-999.0
2019-08-05 02:00:00,18.39,5.61,12.0,43.25,0.0,7.06,3.33,-999.0
2019-08-05 03:00:00,18.01,5.37,11.69,43.5,0.0,7.15,3.39,-999.0
2019-08-05 04:00:00,17.63,4.93,11.28,43.06,0.0,6.98,3.35,-999.0
2019-08-05 05:00:00,19.01,4.65,11.83,38.69,0.0,6.53,3.41,0.41
2019-08-05 06:00:00,22.48,4.38,13.43,30.69,0.0,5.35,4.62,0.6
2019-08-05 07:00:00,26.62,4.05,15.34,23.38,0.0,5.07,4.57,0.7
2019-08-05 08:00:00,29.55,3.86,16.71,19.44,0.0,3.61,3.4,0.75
2019-08-05 09:00:00,31.71,3.08,17.4,16.25,0.0,2.01,2.0,0.77
2019-08-05 10:00:00,33.4,2.19,17.8,13.88,0.0,0.77,0.85,0.79
2019-08-05 11:00:00,34.72,1.38,18.05,12.12,0.0,0.11,0.22,0.78
2019-08-05 12:00:00,35.65,0.62,18.14,10.88,0.0,0.44,0.34,0.77
2019-08-05 13:00:00,36.15,-0.02,18.07,10.12,0.0,0.73,0.55,0.72
2019-08-05 14:00:00,36.2,-0.53,17.83,9.69,0.0,0.86,0.65,0.74
2019-08-05 15:00:00,35.8,-0.96,17.42,9.62,0.0,0.82,0.59,0.71
2019-08-05 16:00:00,34.94,-1.22,16.86,9.94,0.0,0.65,0.48,0.63
2019-08-05 17:00:00,33.33,-0.64,16.34,11.44,0.0,1.58,1.3,0.54
2019-08-05 18:00:00,29.45,1.01,15.23,16.38,0.0,4.96,3.44,0.36
2019-08-05 19:00:00,25.15,4.25,14.7,26.75,0.0,7.81,5.72,-999.0
2019-08-05 20:00:00,22.29,7.78,15.04,39.56,0.0,8.63,6.72,-999.0
2019-08-05 21:00:00,19.91,9.5,14.7,51.0,0.0,7.4,6.24,-999.0
2019-08-05 22:00:00,18.66,10.04,14.35,57.12,0.0,6.17,5.21,-999.0
2019-08-05 23:00:00,17.72,10.38,14.05,62.06,0.0,5.98,5.03,-999.0
2019-08-06 00:00:00,17.03,10.76,13.9,66.44,0.0,6.16,5.11,-999.0
2019-08-06 01:00:00,16.55,11.35,13.94,71.38,0.0,6.53,5.23,-999.0
2019-08-06 02:00:00,16.23,12.17,14.2,76.81,0.0,7.03,5.4,-999.0
2019-08-06 03:00:00,16.01,12.88,14.44,81.62,0.0,7.17,5.31,-999.0
2019-08-06 04:00:00,15.74,13.19,14.46,84.62,0.0,7.42,5.4,-999.0
2019-08-06 05:00:00,16.12,13.04,14.58,81.81,0.0,7.87,6.34,0.37
2019-08-06 06:00:00,18.02,12.36,15.19,69.38,0.0,9.37,7.97,0.58
2019-08-06 07:00:00,20.84,11.54,16.19,55.12,0.0,9.2,8.12,0.66
2019-08-06 08:00:00,24.36,10.76,17.55,42.25,0.0,8.61,7.75,0.72
2019-08-06 09:00:00,28.26,9.55,18.9,31.0,0.0,8.3,7.45,0.75
2019-08-06 10:00:00,31.26,8.54,19.9,24.38,0.0,8.17,7.37,0.77
2019-08-06 11:00:00,33.58,7.83,20.7,20.38,0.0,7.76,7.02,0.77
2019-08-06 12:00:00,35.52,6.93,21.23,17.25,0.0,7.31,6.63,0.77
2019-08-06 13:00:00,36.69,5.94,21.31,15.12,0.0,7.66,6.97,0.77
2019-08-06 14:00:00,36.86,5.05,20.95,14.12,0.0,8.68,7.9,0.74
2019-08-06 15:00:00,35.81,4.62,20.22,14.5,0.0,10.12,9.04,0.7
2019-08-06 16:00:00,33.82,4.68,19.25,16.31,0.0,11.58,9.97,0.59
2019-08-06 17:00:00,30.96,5.11,18.04,19.81,0.0,11.99,9.95,0.48
2019-08-06 18:00:00,27.36,6.12,16.74,26.25,0.0,11.64,9.1,0.32
2019-08-06 19:00:00,24.25,7.41,15.83,34.31,0.0,11.02,8.69,-999.0
2019-08-06 20:00:00,22.01,8.4,15.21,41.81,0.0,9.89,7.99,-999.0
2019-08-06 21:00:00,20.55,8.9,14.72,47.12,0.0,8.91,7.23,-999.0
2019-08-06 22:00:00,19.34,9.26,14.3,52.0,0.0,8.21,6.7,-999.0
2019-08-06 23:00:00,18.3,9.51,13.91,56.44,0.0,7.79,6.37,-999.0
2019-08-07 00:00:00,17.6,9.67,13.63,59.56,0.0,7.66,6.15,-999.0
2019-08-07 01:00:00,16.98,9.76,13.37,62.38,0.0,7.95,6.41,-999.0
2019-08-07 02:00:00,16.3,9.71,13.01,64.88,0.0,8.26,6.73,-999.0
2019-08-07 03:00:00,15.81,9.56,12.69,66.25,0.0,8.43,6.88,-999.0
2019-08-07 04:00:00,15.55,9.42,12.48,66.75,0.0,8.56,6.89,-999.0
2019-08-07 05:00:00,16.16,9.39,12.78,64.06,0.0,8.35,6.99,0.3
2019-08-07 06:00:00,18.76,9.58,14.17,55.06,0.0,8.92,7.51,0.49
2019-08-07 07:00:00,23.12,10.01,16.57,43.31,0.0,12.23,10.04,0.55
2019-08-07 08:00:00,26.55,9.42,17.98,33.94,0.0,12.94,10.94,0.63
2019-08-07 09:00:00,29.46,8.8,19.13,27.5,0.0,12.35,10.68,0.69
2019-08-07 10:00:00,31.9,8.15,20.03,22.88,0.0,11.64,10.21,0.72
2019-08-07 11:00:00,33.93,7.44,20.69,19.44,0.0,10.61,9.4,0.77
2019-08-07 12:00:00,35.51,6.71,21.11,16.94,0.0,9.61,8.64,0.76
2019-08-07 13:00:00,36.37,6.22,21.3,15.62,0.0,9.33,8.49,0.75
2019-08-07 14:00:00,36.36,5.95,21.15,15.38,0.0,9.81,8.92,0.65
2019-08-07 15:00:00,35.38,5.83,20.6,16.06,0.0,10.32,9.25,0.56
2019-08-07 16:00:00,33.78,5.73,19.76,17.44,0.0,10.83,9.36,0.47
2019-08-07 17:00:00,31.54,5.77,18.65,19.81,0.0,11.28,9.24,0.39
2019-08-07 18:00:00,28.85,5.95,17.4,23.44,0.0,11.39,8.52,0.3
2019-08-07 19:00:00,27.09,6.13,16.61,26.25,0.0,10.92,8.07,-999.0
2019-08-07 20:00:00,25.69,6.18,15.93,28.62,0.0,9.7,6.82,-999.0
2019-08-07 21:00:00,24.54,6.05,15.29,30.38,0.0,9.02,5.9,-999.0
2019-08-07 22:00:00,23.55,5.78,14.66,31.69,0.0,8.72,5.4,-999.0
2019-08-07 23:00:00,22.76,5.5,14.13,32.56,0.0,8.74,5.36,-999.0
2019-08-08 00:00:00,22.2,5.33,13.77,33.31,0.0,8.94,5.5,-999.0
2019-08-08 01:00:00,21.96,5.43,13.69,34.06,0.0,9.24,5.94,-999.0
2019-08-08 02:00:00,21.6,6.01,13.8,36.25,0.0,9.53,6.46,-999.0
2019-08-08 03:00:00,21.1,6.89,13.99,39.75,0.0,9.79,6.9,-999.0
2019-08-08 04:00:00,20.71,7.6,14.15,42.69,0.0,10.12,7.28,-999.0
2019-08-08 05:00:00,20.99,8.04,14.51,43.25,0.0,9.97,7.66,0.3
2019-08-08 06:00:00,22.68,8.35,15.51,39.81,0.0,11.15,9.06,0.41
2019-08-08 07:00:00,24.98,7.89,16.44,33.62,0.0,12.49,10.46,0.51
2019-08-08 08:00:00,27.33,7.05,17.19,27.62,0.0,12.3,10.53,0.56
2019-08-08 09:00:00,29.69,6.41,18.05,23.06,0.0,11.46,9.97,0.56
2019-08-08 10:00:00,31.72,6.01,18.87,19.94,0.0,10.41,9.2,0.56
2019-08-08 11:00:00,33.28,5.72,19.5,17.88,0.0,9.43,8.45,0.59
2019-08-08 12:00:00,34.65,5.46,20.05,16.25,0.0,8.71,7.94,0.56
2019-08-08 13:00:00,35.41,5.22,20.32,15.38,0.0,8.43,7.74,0.47
2019-08-08 14:00:00,35.4,5.05,20.23,15.19,0.0,8.24,7.53,0.44
2019-08-08 15:00:00,34.63,5.07,19.85,15.88,0.0,8.13,7.33,0.37
2019-08-08 16:00:00,33.12,5.01,19.06,17.19,0.0,7.98,7.01,0.32
2019-08-08 17:00:00,31.26,4.87,18.06,18.94,0.0,8.15,6.65,0.26
2019-08-08 18:00:00,28.71,4.8,16.76,21.88,0.0,9.2,6.47,0.27
2019-08-08 19:00:00,26.57,5.35,15.96,25.94,0.0,10.5,7.78,-999.0
2019-08-08 20:00:00,24.64,6.38,15.51,31.5,0.0,10.73,8.24,-999.0
2019-08-08 21:00:00,22.82,7.46,15.14,37.75,0.0,10.03,7.88,-999.0
2019-08-08 22:00:00,21.7,7.85,14.77,41.31,0.0,9.78,7.63,-999.0
2019-08-08 23:00:00,21.3,7.3,14.3,40.88,0.0,9.56,7.3,-999.0
2019-08-09 00:00:00,21.31,6.78,14.05,39.5,0.0,10.7,7.75,-999.0
2019-08-09 01:00:00,21.06,6.99,14.03,40.5,0.0,10.87,8.11,-999.0
2019-08-09 02:00:00,20.3,7.66,13.98,44.31,0.0,10.62,8.06,-999.0
2019-08-09 03:00:00,19.66,8.0,13.83,47.06,0.0,10.77,8.19,-999.0
2019-08-09 04:00:00,19.33,7.73,13.53,47.06,0.0,11.18,8.44,-999.0
2019-08-09 05:00:00,19.71,6.9,13.31,43.5,0.0,11.4,8.81,0.31
2019-08-09 06:00:00,21.37,5.22,13.3,34.81,0.0,12.54,10.08,0.39
2019-08-09 07:00:00,23.44,3.13,13.28,26.5,0.0,13.79,11.46,0.45
2019-08-09 08:00:00,25.77,2.12,13.94,21.44,0.0,13.5,11.48,0.55
2019-08-09 09:00:00,28.05,1.65,14.86,18.12,0.0,12.79,11.08,0.62
2019-08-09 10:00:00,30.33,1.4,15.87,15.62,0.0,11.92,10.45,0.64
2019-08-09 11:00:00,32.23,1.12,16.68,13.69,0.0,11.18,9.92,0.66
2019-08-09 12:00:00,33.58,0.8,17.19,12.38,0.0,10.53,9.53,0.66
2019-08-09 13:00:00,34.34,0.51,17.43,11.62,0.0,10.15,9.3,0.62
2019-08-09 14:00:00,34.3,0.25,17.27,11.44,0.0,10.43,9.54,0.55
2019-08-09 15:00:00,33.37,-0.01,16.68,11.81,0.0,11.04,9.89,0.48
2019-08-09 16:00:00,31.8,-0.24,15.78,12.75,0.0,11.44,9.91,0.41
2019-08-09 17:00:00,29.88,-0.36,14.76,14.06,0.0,11.35,9.25,0.35
2019-08-09 18:00:00,27.35,-0.27,13.54,16.44,0.0,11.23,8.0,0.3
2019-08-09 19:00:00,25.61,-0.02,12.8,18.56,0.0,10.92,7.6,-999.0
2019-08-09 20:00:00,24.51,0.23,12.37,20.19,0.0,10.43,7.08,-999.0
2019-08-09 21:00:00,23.55,0.47,12.01,21.75,0.0,9.92,6.38,-999.0
2019-08-09 22:00:00,22.74,0.57,11.65,23.0,0.0,9.6,6.1,-999.0
2019-08-09 23:00:00,22.07,0.59,11.33,24.0,0.0,9.68,6.17,-999.0
2019-08-10 00:00:00,21.65,0.62,11.14,24.69,0.0,10.27,6.65,-999.0
2019-08-10 01:00:00,21.37,0.83,11.09,25.5,0.0,10.57,7.09,-999.0
2019-08-10 02:00:00,20.54,1.25,10.89,27.62,0.0,9.39,6.16,-999.0
2019-08-10 03:00:00,19.76,1.78,10.77,30.12,0.0,9.17,5.91,-999.0
2019-08-10 04:00:00,19.01,2.19,10.6,32.5,0.0,8.99,5.84,-999.0
2019-08-10 05:00:00,18.94,2.44,10.69,33.19,0.0,8.42,6.22,0.34
2019-08-10 06:00:00,20.74,2.51,11.62,29.88,0.0,9.25,7.54,0.51
2019-08-10 07:00:00,23.73,2.32,13.02,24.56,0.0,9.71,8.32,0.6
2019-08-10 08:00:00,27.12,2.08,14.6,19.75,0.0,8.9,7.87,0.68
2019-08-10 09:00:00,30.28,1.78,16.03,16.06,0.0,7.93,7.18,0.72
2019-08-10 10:00:00,32.94,1.51,17.23,13.56,0.0,6.67,6.17,0.73
2019-08-10 11:00:00,34.84,1.33,18.08,12.0,0.0,5.77,5.44,0.74
2019-08-10 12:00:00,36.06,1.14,18.6,11.06,0.0,5.58,5.41,0.67
2019-08-10 13:00:00,36.51,0.96,18.73,10.62,0.0,5.81,5.68,0.52
2019-08-10 14:00:00,36.33,0.86,18.6,10.69,0.0,6.25,6.07,0.52
2019-08-10 15:00:00,35.52,0.74,18.13,11.06,0.0,6.95,6.57,0.47
2019-08-10 16:00:00,34.13,0.53,17.33,11.81,0.0,7.8,7.05,0.42
2019-08-10 17:00:00,31.99,0.23,16.12,13.0,0.0,8.8,7.18,0.38
2019-08-10 18:00:00,28.65,0.05,14.35,15.62,0.0,9.39,6.26,0.3
2019-08-10 19:00:00,26.66,-0.05,13.31,17.44,0.0,9.38,5.99,-999.0
2019-08-10 20:00:00,25.48,-0.06,12.71,18.69,0.0,8.79,5.25,-999.0
2019-08-10 21:00:00,24.39,-0.02,12.19,20.0,0.0,8.03,4.27,-999.0
2019-08-10 22:00:00,23.29,0.12,11.7,21.56,0.0,7.16,3.35,-999.0
2019-08-10 23:00:00,22.36,0.27,11.32,23.06,0.0,5.89,2.82,-999.0
2019-08-11 00:00:00,21.71,0.4,11.05,24.19,0.0,4.98,2.62,-999.0
2019-08-11 01:00:00,21.28,0.49,10.88,25.0,0.0,5.08,2.68,-999.0
2019-08-11 02:00:00,20.92,0.65,10.79,25.88,0.0,6.0,3.1,-999.0
2019-08-11 03:00:00,20.71,0.9,10.8,26.69,0.0,7.06,3.88,-999.0
2019-08-11 04:00:00,20.38,1.17,10.77,27.81,0.0,7.85,4.53,-999.0
2019-08-11 05:00:00,20.82,1.33,11.07,27.38,0.0,8.37,5.34,0.31
2019-08-11 06:00:00,23.17,1.23,12.2,23.5,0.0,7.9,6.63,0.47
2019-08-11 07:00:00,26.48,0.74,13.61,18.62,0.0,8.12,7.01,0.52
2019-08-11 08:00:00,29.71,0.28,15.0,14.94,0.0,7.38,6.59,0.63
2019-08-11 09:00:00,32.44,0.18,16.31,12.62,0.0,5.92,5.42,0.68
2019-08-11 10:00:00,34.56,0.28,17.42,11.31,0.0,4.63,4.36,0.67
2019-08-11 11:00:00,35.95,0.33,18.14,10.5,0.0,3.93,3.86,0.69
2019-08-11 12:00:00,36.73,0.3,18.51,10.0,0.0,4.03,4.05,0.59
2019-08-11 13:00:00,36.89,0.2,18.55,9.88,0.0,5.0,4.96,0.52
2019-08-11 14:00:00,36.42,0.01,18.21,10.0,0.0,6.46,6.24,0.49
2019-08-11 15:00:00,35.18,-0.3,17.44,10.5,0.0,8.05,7.49,0.45
2019-08-11 16:00:00,33.26,-0.71,16.27,11.38,0.0,9.85,8.72,0.38
2019-08-11 17:00:00,30.48,-0.09,15.19,14.25,0.0,11.1,9.26,0.28
2019-08-11 18:00:00,26.57,3.19,14.88,23.06,0.0,10.95,8.75,0.3
2019-08-11 19:00:00,22.76,7.62,15.19,38.25,0.0,10.53,8.79,-999.0
2019-08-11 20:00:00,19.9,10.13,15.02,53.25,0.0,10.05,8.53,-999.0
2019-08-11 21:00:00,18.35,10.37,14.36,59.56,0.0,9.24,7.93,-999.0
2019-08-11 22:00:00,17.43,10.27,13.85,62.69,0.0,8.56,7.36,-999.0
2019-08-11 23:00:00,16.73,10.15,13.44,65.06,0.0,8.17,6.97,-999.0
2019-08-12 00:00:00,16.34,10.07,13.21,66.25,0.0,8.06,6.85,-999.0
2019-08-12 01:00:00,16.12,10.01,13.07,66.94,0.0,8.05,6.74,-999.0
2019-08-12 02:00:00,15.87,9.92,12.9,67.56,0.0,8.38,6.94,-999.0
2019-08-12 03:00:00,16.1,9.6,12.85,65.19,0.0,9.29,7.35,-999.0
2019-08-12 04:00:00,15.99,9.68,12.83,66.0,0.0,9.57,7.62,-999.0
2019-08-12 05:00:00,16.37,9.94,13.15,65.56,0.0,9.81,8.05,0.3
2019-08-12 06:00:00,18.38,10.03,14.2,58.12,0.0,10.13,8.64,0.44
2019-08-12 07:00:00,21.55,9.8,15.67,47.0,0.0,10.48,8.95,0.55
2019-08-12 08:00:00,25.03,8.45,16.74,34.88,0.0,10.76,9.21,0.63
2019-08-12 09:00:00,27.98,6.49,17.23,25.75,0.0,10.48,9.11,0.7
2019-08-12 10:00:00,30.19,4.76,17.48,20.12,0.0,10.18,9.0,0.73
2019-08-12 11:00:00,31.65,3.57,17.61,17.0,0.0,9.84,8.81,0.75
2019-08-12 12:00:00,32.64,2.83,17.73,15.25,0.0,9.39,8.51,0.73
2019-08-12 13:00:00,33.05,2.26,17.65,14.25,0.0,9.02,8.21,0.67
2019-08-12 14:00:00,32.94,1.92,17.43,14.0,0.0,8.82,8.01,0.54
2019-08-12 15:00:00,32.23,1.83,17.04,14.5,0.0,8.81,7.94,0.45
2019-08-12 16:00:00,30.94,2.05,16.5,15.88,0.0,8.99,7.91,0.38
2019-08-12 17:00:00,29.01,2.67,15.83,18.62,0.0,9.21,7.61,0.28
2019-08-12 18:00:00,26.2,3.89,15.05,23.94,0.05,8.9,6.03,0.29
2019-08-12 19:00:00,24.13,5.56,14.84,30.56,0.04,8.52,5.6,-999.0
2019-08-12 20:00:00,22.41,7.58,14.99,38.94,0.1,8.1,5.42,-999.0
2019-08-12 21:00:00,20.87,9.36,15.11,48.0,0.07,7.74,5.38,-999.0
2019-08-12 22:00:00,19.57,10.63,15.1,56.38,0.02,7.36,5.38,-999.0
2019-08-12 23:00:00,18.34,11.38,14.87,63.75,0.01,7.02,5.3,-999.0
2019-08-13 00:00:00,17.41,11.77,14.59,69.38,0.0,6.87,5.25,-999.0
2019-08-13 01:00:00,16.75,11.84,14.3,72.69,0.0,6.75,5.16,-999.0
2019-08-13 02:00:00,16.14,11.75,13.94,75.06,0.0,6.74,5.18,-999.0
2019-08-13 03:00:00,15.56,11.49,13.52,76.56,0.0,6.83,5.26,-999.0
2019-08-13 04:00:00,15.03,11.14,13.08,77.5,0.0,6.8,5.25,-999.0
2019-08-13 05:00:00,15.07,10.86,12.97,75.75,0.0,6.52,5.51,0.32
2019-08-13 06:00:00,17.33,10.42,13.87,63.81,0.0,7.19,6.27,0.48
2019-08-13 07:00:00,20.98,9.55,15.26,47.88,0.0,8.07,7.1,0.58
2019-08-13 08:00:00,24.55,8.33,16.44,35.56,0.0,8.21,7.33,0.66
2019-08-13 09:00:00,27.69,7.4,17.55,27.75,0.0,7.65,6.95,0.7
2019-08-13 10:00:00,30.33,6.6,18.47,22.5,0.0,6.91,6.39,0.72
2019-08-13 11:00:00,32.3,5.9,19.09,19.19,0.0,6.18,5.84,0.71
2019-08-13 12:00:00,33.43,5.4,19.41,17.38,0.0,5.77,5.54,0.7
2019-08-13 13:00:00,33.86,5.14,19.5,16.69,0.0,5.71,5.53,0.59
2019-08-13 14:00:00,33.71,5.11,19.41,16.75,0.0,6.01,5.78,0.5
2019-08-13 15:00:00,32.89,5.33,19.11,17.81,0.0,6.66,6.29,0.43
2019-08-13 16:00:00,31.36,5.8,18.58,20.12,0.03,7.58,6.86,0.38
2019-08-13 17:00:00,29.09,6.51,17.8,24.12,0.26,8.28,6.95,0.27
2019-08-13 18:00:00,26.23,7.5,16.87,30.56,0.01,7.72,5.37,0.25
2019-08-13 19:00:00,24.33,8.63,16.48,37.0,0.03,6.92,4.76,-999.0
2019-08-13 20:00:00,22.82,9.58,16.19,43.06,0.04,5.73,3.84,-999.0
2019-08-13 21:00:00,21.34,10.26,15.8,49.19,0.02,4.32,2.79,-999.0
2019-08-13 22:00:00,20.51,10.65,15.58,53.12,0.01,3.55,2.29,-999.0
2019-08-13 23:00:00,19.92,10.85,15.39,55.81,0.02,3.59,2.23,-999.0
2019-08-14 00:00:00,19.51,10.97,15.24,57.69,0.02,3.94,2.58,-999.0
2019-08-14 01:00:00,18.89,10.99,14.94,60.06,0.01,4.44,3.09,-999.0
2019-08-14 02:00:00,18.17,11.05,14.61,63.0,0.0,4.83,3.42,-999.0
2019-08-14 03:00:00,17.53,11.0,14.26,65.44,0.0,5.09,3.44,-999.0
2019-08-14 04:00:00,16.58,10.85,13.72,68.75,0.0,5.46,3.05,-999.0
2019-08-14 05:00:00,16.79,10.57,13.68,66.62,0.0,5.58,4.13,0.37
2019-08-14 06:00:00,19.15,10.0,14.58,55.31,0.0,5.79,5.05,0.56
2019-08-14 07:00:00,22.51,8.98,15.75,41.94,0.0,6.4,5.79,0.67
2019-08-14 08:00:00,25.34,8.3,16.83,33.81,0.0,5.71,5.38,0.73
2019-08-14 09:00:00,27.89,7.73,17.8,28.0,0.0,4.99,4.81,0.76
2019-08-14 10:00:00,30.0,7.13,18.56,23.81,0.0,4.29,4.24,0.78
2019-08-14 11:00:00,31.63,6.47,19.05,20.69,0.0,3.87,3.85,0.78
2019-08-14 12:00:00,32.67,5.85,19.26,18.69,0.0,3.73,3.72,0.78
2019-08-14 13:00:00,33.17,5.3,19.23,17.5,0.0,3.72,3.72,0.76
2019-08-14 14:00:00,33.18,4.83,19.01,16.94,0.0,3.8,3.8,0.76
2019-08-14 15:00:00,32.64,4.55,18.59,17.12,0.0,4.05,4.01,0.7
2019-08-14 16:00:00,31.54,4.47,18.0,18.12,0.0,4.63,4.44,0.63
2019-08-14 17:00:00,29.77,4.62,17.19,20.25,0.0,5.87,5.08,0.53
2019-08-14 18:00:00,26.37,4.99,15.68,25.38,0.0,7.48,4.24,0.37
2019-08-14 19:00:00,24.57,5.26,14.91,28.88,0.0,8.44,4.94,-999.0
2019-08-14 20:00:00,23.1,5.43,14.26,31.94,0.0,8.07,4.8,-999.0
2019-08-14 21:00:00,21.47,5.52,13.49,35.62,0.0,7.14,3.88,-999.0
2019-08-14 22:00:00,20.18,5.71,12.94,39.12,0.0,6.43,3.29,-999.0
2019-08-14 23:00:00,19.07,5.99,12.53,42.75,0.0,5.65,2.81,-999.0
2019-08-15 00:00:00,18.25,6.37,12.31,46.19,0.0,5.09,2.54,-999.0
2019-08-15 01:00:00,17.82,6.84,12.33,49.0,0.0,4.99,2.43,-999.0
2019-08-15 02:00:00,17.33,7.3,12.31,52.06,0.0,5.09,2.45,-999.0
2019-08-15 03:00:00,16.83,7.66,12.24,54.94,0.0,5.1,2.46,-999.0
2019-08-15 04:00:00,16.25,7.92,12.08,57.88,0.0,5.2,2.53,-999.0
2019-08-15 05:00:00,16.84,8.09,12.47,56.31,0.0,5.39,3.28,0.37
2019-08-15 06:00:00,19.56,7.68,13.62,46.19,0.0,5.28,4.62,0.55
2019-08-15 07:00:00,23.12,6.04,14.58,33.12,0.0,5.68,5.17,0.69
2019-08-15 08:00:00,26.73,4.95,15.83,24.75,0.0,4.24,4.12,0.74
2019-08-15 09:00:00,29.56,4.55,17.05,20.38,0.0,2.62,2.71,0.77
2019-08-15 10:00:00,31.47,4.36,17.91,18.0,0.0,1.35,1.56,0.77
2019-08-15 11:00:00,32.83,4.12,18.48,16.44,0.0,0.57,0.86,0.74
2019-08-15 12:00:00,33.66,3.76,18.71,15.25,0.0,0.43,0.61,0.73
2019-08-15 13:00:00,34.05,3.28,18.66,14.44,0.0,0.43,0.5,0.64
2019-08-15 14:00:00,33.99,2.9,18.44,14.12,0.0,0.51,0.59,0.59
2019-08-15 15:00:00,33.44,2.76,18.1,14.44,0.0,0.79,0.91,0.51
2019-08-15 16:00:00,32.47,2.78,17.62,15.25,0.0,1.33,1.4,0.44
2019-08-15 17:00:00,31.01,2.98,16.99,16.81,0.0,2.34,2.01,0.34
2019-08-15 18:00:00,27.64,3.62,15.63,21.44,0.0,4.38,2.37,0.3
2019-08-15 19:00:00,26.06,4.13,15.1,24.38,0.0,6.28,3.53,-999.0
2019-08-15 20:00:00,24.91,4.69,14.8,27.25,0.0,7.31,4.17,-999.0
2019-08-15 21:00:00,23.76,4.75,14.25,29.38,0.0,7.52,4.24,-999.0
2019-08-15 22:00:00,22.66,4.36,13.51,30.62,0.0,7.09,3.89,-999.0
2019-08-15 23:00:00,21.69,3.87,12.78,31.44,0.0,6.44,3.34,-999.0
2019-08-16 00:00:00,20.88,3.41,12.15,32.06,0.0,6.15,2.99,-999.0
2019-08-16 01:00:00,20.08,2.99,11.54,32.56,0.0,6.09,2.9,-999.0
2019-08-16 02:00:00,19.34,2.63,10.99,33.25,0.0,6.09,2.94,-999.0
2019-08-16 03:00:00,18.72,2.34,10.53,33.88,0.0,6.21,3.03,-999.0
2019-08-16 04:00:00,18.08,2.07,10.08,34.56,0.0,6.46,3.15,-999.0
2019-08-16 05:00:00,18.84,1.79,10.32,32.44,0.0,6.67,3.46,0.37
2019-08-16 06:00:00,22.07,1.41,11.74,25.88,0.0,5.95,5.11,0.56
2019-08-16 07:00:00,25.98,0.05,13.01,18.31,0.0,7.18,6.25,0.67
2019-08-16 08:00:00,28.95,0.07,14.51,15.38,0.0,6.4,5.88,0.73
2019-08-16 09:00:00,31.12,0.74,15.93,14.19,0.0,5.42,5.11,0.75
2019-08-16 10:00:00,32.73,0.92,16.83,13.12,0.0,4.7,4.51,0.77
2019-08-16 11:00:00,33.85,0.73,17.3,12.12,0.0,4.11,4.03,0.78
2019-08-16 12:00:00,34.56,0.33,17.45,11.31,0.0,3.73,3.73,0.73
2019-08-16 13:00:00,34.91,-0.09,17.41,10.75,0.0,3.6,3.66,0.73
2019-08-16 14:00:00,34.76,-0.44,17.16,10.56,0.0,3.75,3.77,0.71
2019-08-16 15:00:00,34.27,-0.77,16.75,10.62,0.0,4.09,4.03,0.62
2019-08-16 16:00:00,33.15,-1.22,15.97,10.94,0.0,4.6,4.35,0.54
2019-08-16 17:00:00,31.4,-1.85,14.78,11.56,0.0,5.57,4.42,0.41
2019-08-16 18:00:00,27.48,-2.67,12.4,13.62,0.0,7.42,3.71,0.33
2019-08-16 19:00:00,25.94,-3.79,11.07,13.69,0.0,9.05,5.05,-999.0
2019-08-16 20:00:00,24.41,-4.3,10.06,14.38,0.0,9.21,5.52,-999.0
2019-08-16 21:00:00,22.56,-4.57,9.0,15.75,0.0,8.45,4.58,-999.0
2019-08-16 22:00:00,20.98,-4.66,8.16,17.25,0.0,7.44,3.65,-999.0
2019-08-16 23:00:00,19.9,-4.53,7.69,18.62,0.0,6.7,3.27,-999.0
2019-08-17 00:00:00,19.14,-4.42,7.36,19.75,0.0,6.37,3.18,-999.0
2019-08-17 01:00:00,18.54,-4.31,7.12,20.62,0.0,6.16,3.18,-999.0
