datetime,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2021-08-14 06:00:00,62.06,0.0,4.48,3.9,0.62
2021-08-14 07:00:00,38.88,0.0,5.59,4.87,0.72
2021-08-14 08:00:00,24.12,0.0,5.62,5.07,0.77
2021-08-14 09:00:00,18.0,0.0,5.04,4.61,0.79
2021-08-14 10:00:00,14.31,0.0,4.69,4.32,0.8
2021-08-14 11:00:00,12.06,0.0,4.44,4.09,0.79
2021-08-14 12:00:00,10.69,0.0,4.1,3.79,0.78
2021-08-14 13:00:00,9.88,0.0,3.69,3.45,0.79
2021-08-14 14:00:00,9.56,0.0,3.36,3.18,0.77
2021-08-14 15:00:00,9.69,0.0,3.32,3.18,0.73
2021-08-14 16:00:00,10.25,0.0,3.79,3.59,0.66
2021-08-14 17:00:00,11.75,0.0,5.07,4.02,0.54
2021-08-14 18:00:00,16.81,0.0,7.21,3.63,0.36
2021-08-14 19:00:00,21.69,0.0,8.59,4.94,-999.0
2021-08-14 20:00:00,27.06,0.0,8.03,4.84,-999.0
2021-08-14 21:00:00,33.62,0.0,7.57,4.46,-999.0
2021-08-14 22:00:00,41.88,0.0,7.18,4.45,-999.0
2021-08-14 23:00:00,50.69,0.0,6.55,4.44,-999.0
2021-08-15 00:00:00,58.44,0.0,6.38,4.58,-999.0
2021-08-15 01:00:00,64.38,0.0,6.69,4.8,-999.0
2021-08-15 02:00:00,66.69,0.0,7.31,5.06,-999.0
2021-08-15 03:00:00,63.81,0.0,7.96,5.1,-999.0
2021-08-15 04:00:00,55.62,0.0,8.63,5.03,-999.0
2021-08-15 05:00:00,44.56,0.0,8.96,5.86,0.37
2021-08-15 06:00:00,33.75,0.0,8.86,7.35,0.55
2021-08-15 07:00:00,21.0,0.0,12.43,10.19,0.68
2021-08-15 08:00:00,15.44,0.0,12.41,10.62,0.73
2021-08-15 09:00:00,12.88,0.0,11.28,9.89,0.77
2021-08-15 10:00:00,11.38,0.0,10.44,9.33,0.78
2021-08-15 11:00:00,10.44,0.0,10.04,9.1,0.78
2021-08-15 12:00:00,9.88,0.0,9.78,8.95,0.77
2021-08-15 13:00:00,9.69,0.0,9.93,9.08,0.76
2021-08-15 14:00:00,10.31,0.0,10.66,9.63,0.72
2021-08-15 15:00:00,11.38,0.0,11.46,10.14,0.64
2021-08-15 16:00:00,13.12,0.0,11.94,10.28,0.57
2021-08-15 17:00:00,15.81,0.0,11.77,9.61,0.47
2021-08-15 18:00:00,19.5,0.0,10.81,7.63,0.34
2021-08-15 19:00:00,22.88,0.0,10.27,6.94,-999.0
2021-08-15 20:00:00,26.25,0.0,9.71,6.46,-999.0
2021-08-15 21:00:00,30.19,0.0,9.34,6.18,-999.0
2021-08-15 22:00:00,36.44,0.0,8.32,5.74,-999.0
2021-08-15 23:00:00,44.81,0.0,7.78,5.73,-999.0
2021-08-16 00:00:00,51.88,0.0,7.39,5.53,-999.0
2021-08-16 01:00:00,55.06,0.0,7.42,5.39,-999.0
2021-08-16 02:00:00,55.44,0.0,7.72,5.45,-999.0
2021-08-16 03:00:00,52.94,0.0,8.05,5.44,-999.0
2021-08-16 04:00:00,49.56,0.0,8.26,5.29,-999.0
2021-08-16 05:00:00,45.75,0.0,8.2,5.78,0.36
2021-08-16 06:00:00,35.88,0.0,8.06,6.84,0.57
2021-08-16 07:00:00,21.81,0.0,10.92,9.13,0.66
2021-08-16 08:00:00,15.44,0.0,10.56,9.19,0.73
2021-08-16 09:00:00,13.0,0.0,9.67,8.59,0.76
2021-08-16 10:00:00,11.5,0.0,9.08,8.19,0.78
2021-08-16 11:00:00,10.38,0.0,8.7,7.94,0.77
2021-08-16 12:00:00,9.56,0.0,8.63,7.95,0.78
2021-08-16 13:00:00,9.31,0.0,8.86,8.21,0.77
2021-08-16 14:00:00,9.38,0.0,9.25,8.55,0.76
2021-08-16 15:00:00,9.81,0.0,9.76,8.89,0.71
2021-08-16 16:00:00,10.5,0.0,10.28,9.05,0.64
2021-08-16 17:00:00,11.44,0.0,10.24,8.32,0.51
2021-08-16 18:00:00,13.5,0.0,9.54,6.09,0.36
2021-08-16 19:00:00,15.06,0.0,8.84,5.04,-999.0
2021-08-16 20:00:00,16.62,0.0,8.32,4.3,-999.0
2021-08-16 21:00:00,18.56,0.0,7.82,3.8,-999.0
2021-08-16 22:00:00,20.69,0.0,7.46,3.55,-999.0
2021-08-16 23:00:00,22.56,0.0,7.31,3.48,-999.0
2021-08-17 00:00:00,24.06,0.0,7.41,3.53,-999.0
2021-08-17 01:00:00,25.19,0.0,7.59,3.68,-999.0
2021-08-17 02:00:00,26.38,0.0,7.75,3.88,-999.0
2021-08-17 03:00:00,27.75,0.0,7.76,4.01,-999.0
2021-08-17 04:00:00,29.25,0.0,7.73,4.1,-999.0
2021-08-17 05:00:00,28.5,0.0,7.67,4.55,0.38
2021-08-17 06:00:00,23.19,0.0,6.86,5.79,0.55
2021-08-17 07:00:00,15.94,0.0,9.37,7.84,0.68
2021-08-17 08:00:00,12.06,0.0,9.2,8.11,0.74
2021-08-17 09:00:00,10.56,0.0,8.14,7.36,0.77
2021-08-17 10:00:00,9.62,0.0,7.41,6.82,0.78
2021-08-17 11:00:00,8.88,0.0,7.01,6.54,0.78
2021-08-17 12:00:00,8.25,0.0,6.88,6.47,0.78
2021-08-17 13:00:00,7.94,0.0,6.79,6.46,0.77
2021-08-17 14:00:00,7.94,0.0,6.95,6.63,0.76
2021-08-17 15:00:00,8.19,0.0,7.52,7.06,0.7
2021-08-17 16:00:00,8.88,0.0,8.33,7.51,0.63
2021-08-17 17:00:00,10.31,0.0,9.04,7.3,0.5
2021-08-17 18:00:00,14.56,0.0,8.95,5.49,0.36
2021-08-17 19:00:00,20.88,0.0,8.95,5.29,-999.0
2021-08-17 20:00:00,27.69,0.0,8.44,4.97,-999.0
2021-08-17 21:00:00,33.44,0.0,7.86,4.55,-999.0
2021-08-17 22:00:00,38.88,0.0,7.3,4.17,-999.0
2021-08-17 23:00:00,44.5,0.0,6.89,3.87,-999.0
2021-08-18 00:00:00,51.0,0.0,6.8,3.8,-999.0
2021-08-18 01:00:00,57.0,0.0,6.94,3.87,-999.0
2021-08-18 02:00:00,58.81,0.0,7.21,4.03,-999.0
2021-08-18 03:00:00,56.62,0.0,7.43,4.05,-999.0
2021-08-18 04:00:00,52.44,0.0,7.56,3.98,-999.0
2021-08-18 05:00:00,45.44,0.0,7.53,4.56,0.37
2021-08-18 06:00:00,35.62,0.0,6.81,5.87,0.57
2021-08-18 07:00:00,22.5,0.0,8.96,7.63,0.67
2021-08-18 08:00:00,15.69,0.0,9.3,8.19,0.73
2021-08-18 09:00:00,12.69,0.0,8.76,7.86,0.76
2021-08-18 10:00:00,11.06,0.0,8.24,7.51,0.77
2021-08-18 11:00:00,10.25,0.0,7.78,7.2,0.77
2021-08-18 12:00:00,9.81,0.0,7.46,6.98,0.77
2021-08-18 13:00:00,9.56,0.0,7.34,6.93,0.76
2021-08-18 14:00:00,9.75,0.0,7.39,7.0,0.71
2021-08-18 15:00:00,10.19,0.0,7.62,7.09,0.63
2021-08-18 16:00:00,11.06,0.0,7.96,7.16,0.55
2021-08-18 17:00:00,12.62,0.0,7.87,6.26,0.43
2021-08-18 18:00:00,16.44,0.0,7.69,3.96,0.34
2021-08-18 19:00:00,18.88,0.0,8.06,3.99,-999.0
2021-08-18 20:00:00,21.69,0.0,8.2,4.16,-999.0
2021-08-18 21:00:00,25.12,0.0,7.87,3.96,-999.0
2021-08-18 22:00:00,28.5,0.0,7.48,3.67,-999.0
2021-08-18 23:00:00,31.19,0.0,7.23,3.51,-999.0
2021-08-19 00:00:00,33.0,0.0,7.05,3.42,-999.0
2021-08-19 01:00:00,33.81,0.0,7.0,3.44,-999.0
2021-08-19 02:00:00,33.75,0.0,7.17,3.54,-999.0
2021-08-19 03:00:00,33.19,0.0,7.47,3.69,-999.0
2021-08-19 04:00:00,32.38,0.0,7.85,3.86,-999.0
2021-08-19 05:00:00,29.44,0.0,8.03,4.12,0.37
2021-08-19 06:00:00,22.12,0.0,6.95,5.78,0.58
2021-08-19 07:00:00,16.12,0.0,8.19,6.95,0.68
2021-08-19 08:00:00,12.94,0.0,7.8,6.95,0.73
2021-08-19 09:00:00,11.44,0.0,6.59,5.99,0.77
2021-08-19 10:00:00,10.38,0.0,5.49,5.04,0.71
2021-08-19 11:00:00,9.62,0.0,4.54,4.19,0.78
2021-08-19 12:00:00,9.12,0.0,3.68,3.42,0.78
2021-08-19 13:00:00,8.75,0.0,2.91,2.71,0.77
2021-08-19 14:00:00,8.69,0.0,2.3,2.12,0.76
2021-08-19 15:00:00,8.88,0.0,1.92,1.77,0.73
2021-08-19 16:00:00,9.38,0.0,1.87,1.74,0.65
2021-08-19 17:00:00,11.19,0.0,2.97,2.19,0.52
2021-08-19 18:00:00,14.38,0.0,5.44,3.34,0.38
2021-08-19 19:00:00,16.06,0.0,6.97,3.74,-999.0
2021-08-19 20:00:00,17.88,0.0,7.55,3.7,-999.0
2021-08-19 21:00:00,20.06,0.0,7.11,3.4,-999.0
2021-08-19 22:00:00,22.5,0.0,5.67,2.94,-999.0
2021-08-19 23:00:00,23.88,0.0,3.84,2.32,-999.0
2021-08-20 00:00:00,23.75,0.0,2.34,1.54,-999.0
2021-08-20 01:00:00,23.56,0.0,1.23,0.85,-999.0
2021-08-20 02:00:00,24.31,0.0,0.54,0.39,-999.0
2021-08-20 03:00:00,24.81,0.0,0.27,0.21,-999.0
2021-08-20 04:00:00,25.88,0.0,0.28,0.19,-999.0
2021-08-20 05:00:00,26.12,0.0,0.63,0.39,0.37
2021-08-20 06:00:00,22.94,0.0,0.96,0.79,0.55
2021-08-20 07:00:00,18.94,0.0,1.2,1.04,0.66
2021-08-20 08:00:00,16.69,0.0,2.05,1.75,0.73
2021-08-20 09:00:00,15.12,0.0,2.94,2.54,0.76
2021-08-20 10:00:00,13.69,0.0,3.95,3.46,0.77
2021-08-20 11:00:00,12.69,0.0,5.07,4.46,0.77
2021-08-20 12:00:00,12.06,0.0,6.23,5.52,0.77
2021-08-20 13:00:00,11.75,0.0,7.25,6.47,0.74
2021-08-20 14:00:00,12.0,0.0,8.08,7.22,0.73
2021-08-20 15:00:00,12.62,0.0,8.64,7.68,0.68
2021-08-20 16:00:00,13.69,0.0,8.91,7.75,0.61
2021-08-20 17:00:00,14.94,0.0,8.59,6.75,0.48
2021-08-20 18:00:00,17.5,0.0,7.73,3.94,0.37
2021-08-20 19:00:00,17.88,0.0,6.7,3.26,-999.0
2021-08-20 20:00:00,17.5,0.0,5.67,3.0,-999.0
2021-08-20 21:00:00,17.5,0.0,4.8,2.74,-999.0
2021-08-20 22:00:00,18.06,0.0,4.36,2.54,-999.0
2021-08-20 23:00:00,20.0,0.0,4.24,2.48,-999.0
2021-08-21 00:00:00,22.75,0.0,3.92,2.37,-999.0
2021-08-21 01:00:00,25.5,0.0,3.47,2.19,-999.0
2021-08-21 02:00:00,28.38,0.0,3.11,2.0,-999.0
2021-08-21 03:00:00,31.69,0.0,2.86,1.87,-999.0
2021-08-21 04:00:00,35.19,0.0,2.44,1.62,-999.0
2021-08-21 05:00:00,37.12,0.0,1.97,1.27,0.38
2021-08-21 06:00:00,32.81,0.0,1.49,1.33,0.58
2021-08-21 07:00:00,24.12,0.0,0.41,0.6,0.68
2021-08-21 08:00:00,17.62,0.0,1.17,0.85,0.74
2021-08-21 09:00:00,14.69,0.0,2.22,1.82,0.77
2021-08-21 10:00:00,12.88,0.0,3.12,2.63,0.78
2021-08-21 11:00:00,11.75,0.0,3.95,3.38,0.78
2021-08-21 12:00:00,10.94,0.0,4.83,4.2,0.74
2021-08-21 13:00:00,10.5,0.0,5.75,5.08,0.74
2021-08-21 14:00:00,10.31,0.0,6.59,5.88,0.7
2021-08-21 15:00:00,10.44,0.0,7.04,6.29,0.66
2021-08-21 16:00:00,11.19,0.0,6.98,6.14,0.58
2021-08-21 17:00:00,12.81,0.0,6.35,4.71,0.44
2021-08-21 18:00:00,16.94,0.0,4.87,2.5,0.38
2021-08-21 19:00:00,19.38,0.0,2.88,1.5,-999.0
2021-08-21 20:00:00,23.06,0.0,1.77,1.04,-999.0
2021-08-21 21:00:00,27.94,0.0,2.29,1.39,-999.0
2021-08-21 22:00:00,32.75,0.0,2.74,1.73,-999.0
2021-08-21 23:00:00,38.0,0.0,3.03,1.95,-999.0
2021-08-22 00:00:00,43.94,0.0,3.25,2.07,-999.0
2021-08-22 01:00:00,51.31,0.0,3.48,2.14,-999.0
2021-08-22 02:00:00,59.94,0.0,3.82,2.24,-999.0
2021-08-22 03:00:00,67.38,0.0,4.24,2.4,-999.0
2021-08-22 04:00:00,73.06,0.0,4.57,2.62,-999.0
2021-08-22 05:00:00,72.38,0.0,4.39,2.66,0.37
2021-08-22 06:00:00,58.12,0.0,3.96,3.52,0.54
2021-08-22 07:00:00,35.44,0.0,4.05,3.58,0.66
2021-08-22 08:00:00,20.75,0.0,4.61,3.98,0.72
2021-08-22 09:00:00,16.31,0.0,4.28,3.69,0.75
2021-08-22 10:00:00,14.81,0.0,3.9,3.37,0.77
2021-08-22 11:00:00,14.06,0.0,3.76,3.27,0.77
2021-08-22 12:00:00,13.5,0.0,3.74,3.31,0.75
2021-08-22 13:00:00,13.25,0.0,3.54,3.21,0.65
2021-08-22 14:00:00,13.38,0.0,3.28,3.02,0.61
2021-08-22 15:00:00,13.69,0.0,3.0,2.78,0.54
2021-08-22 16:00:00,14.12,0.0,2.85,2.64,0.47
2021-08-22 17:00:00,15.12,0.0,3.25,2.37,0.35
2021-08-22 18:00:00,18.81,0.0,4.89,2.76,0.37
2021-08-22 19:00:00,23.06,0.0,7.36,4.1,-999.0
2021-08-22 20:00:00,32.06,0.0,8.57,5.43,-999.0
2021-08-22 21:00:00,45.44,0.0,7.79,5.36,-999.0
2021-08-22 22:00:00,59.0,0.0,6.74,4.68,-999.0
2021-08-22 23:00:00,67.44,0.0,6.34,4.33,-999.0
2021-08-23 00:00:00,70.94,0.0,6.3,3.98,-999.0
2021-08-23 01:00:00,72.94,0.0,6.38,3.78,-999.0
2021-08-23 02:00:00,74.56,0.0,6.49,3.58,-999.0
2021-08-23 03:00:00,75.31,0.0,6.7,3.47,-999.0
2021-08-23 04:00:00,73.25,0.0,6.92,3.47,-999.0
2021-08-23 05:00:00,63.75,0.0,7.02,3.75,0.35
2021-08-23 06:00:00,42.81,0.0,6.49,5.45,0.5
2021-08-23 07:00:00,24.5,0.0,8.2,6.98,0.58
2021-08-23 08:00:00,17.81,0.0,7.57,6.75,0.66
2021-08-23 09:00:00,15.31,0.0,6.31,5.78,0.71
2021-08-23 10:00:00,14.0,0.0,5.41,5.06,0.73
2021-08-23 11:00:00,13.06,0.0,4.82,4.59,0.72
2021-08-23 12:00:00,12.25,0.0,4.38,4.25,0.59
2021-08-23 13:00:00,11.75,0.0,4.03,3.95,0.57
2021-08-23 14:00:00,11.94,0.0,3.69,3.63,0.55
2021-08-23 15:00:00,12.5,0.0,3.42,3.37,0.48
2021-08-23 16:00:00,13.38,0.0,3.49,3.39,0.45
2021-08-23 17:00:00,14.94,0.0,4.52,3.39,0.36
2021-08-23 18:00:00,18.31,0.0,6.97,3.48,0.45
2021-08-23 19:00:00,19.56,0.0,8.76,5.32,-999.0
2021-08-23 20:00:00,21.62,0.0,8.86,5.63,-999.0
2021-08-23 21:00:00,24.38,0.0,8.19,4.38,-999.0
2021-08-23 22:00:00,26.81,0.0,7.74,3.67,-999.0
2021-08-23 23:00:00,28.5,0.0,7.3,3.43,-999.0
2021-08-24 00:00:00,30.0,0.0,6.78,3.28,-999.0
2021-08-24 01:00:00,31.06,0.0,6.45,3.24,-999.0
2021-08-24 02:00:00,32.38,0.0,6.28,3.24,-999.0
2021-08-24 03:00:00,33.69,0.0,6.34,3.3,-999.0
2021-08-24 04:00:00,34.69,0.0,6.56,3.39,-999.0
2021-08-24 05:00:00,33.75,0.0,6.68,3.4,0.37
2021-08-24 06:00:00,26.56,0.0,5.68,4.62,0.56
2021-08-24 07:00:00,20.44,0.0,6.51,5.49,0.66
2021-08-24 08:00:00,15.75,0.0,6.58,5.87,0.73
2021-08-24 09:00:00,13.31,0.0,5.27,4.83,0.75
2021-08-24 10:00:00,11.69,0.0,4.07,3.81,0.77
2021-08-24 11:00:00,10.56,0.0,3.14,2.97,0.77
2021-08-24 12:00:00,9.75,0.0,2.44,2.35,0.76
2021-08-24 13:00:00,9.25,0.0,1.88,1.87,0.72
2021-08-24 14:00:00,9.0,0.0,1.49,1.54,0.7
2021-08-24 15:00:00,9.06,0.0,1.31,1.4,0.63
2021-08-24 16:00:00,9.44,0.0,1.61,1.67,0.51
2021-08-24 17:00:00,11.19,0.0,3.19,2.22,0.41
2021-08-24 18:00:00,14.69,0.0,5.8,3.21,0.53
2021-08-24 19:00:00,17.19,0.0,7.6,4.07,-999.0
2021-08-24 20:00:00,20.06,0.0,7.62,3.99,-999.0
2021-08-24 21:00:00,22.94,0.0,6.77,3.27,-999.0
2021-08-24 22:00:00,25.56,0.0,5.02,2.66,-999.0
2021-08-24 23:00:00,26.12,0.0,2.63,1.62,-999.0
2021-08-25 00:00:00,26.19,0.0,0.73,0.46,-999.0
2021-08-25 01:00:00,27.19,0.0,1.13,0.8,-999.0
2021-08-25 02:00:00,28.31,0.0,1.87,1.27,-999.0
2021-08-25 03:00:00,29.31,0.0,2.16,1.44,-999.0
2021-08-25 04:00:00,30.12,0.0,2.17,1.44,-999.0
2021-08-25 05:00:00,30.38,0.0,2.04,1.34,0.36
2021-08-25 06:00:00,26.31,0.0,1.67,1.37,0.52
2021-08-25 07:00:00,20.38,0.0,1.13,1.04,0.66
2021-08-25 08:00:00,15.88,0.0,1.51,1.3,0.73
2021-08-25 09:00:00,13.5,0.0,1.72,1.45,0.76
2021-08-25 10:00:00,11.69,0.0,2.32,1.97,0.77
2021-08-25 11:00:00,10.19,0.0,3.32,2.87,0.79
2021-08-25 12:00:00,9.12,0.0,4.2,3.68,0.8
2021-08-25 13:00:00,8.38,0.0,4.83,4.3,0.78
2021-08-25 14:00:00,7.94,0.0,5.28,4.74,0.76
2021-08-25 15:00:00,7.69,0.0,5.61,5.06,0.69
2021-08-25 16:00:00,7.81,0.0,5.81,5.16,0.6
2021-08-25 17:00:00,8.94,0.0,5.79,3.66,0.38
2021-08-25 18:00:00,12.12,0.0,5.88,3.23,-999.0
2021-08-25 19:00:00,13.88,0.0,5.84,3.23,-999.0
2021-08-25 20:00:00,16.75,0.0,6.01,3.15,-999.0
2021-08-25 21:00:00,20.81,0.0,6.49,3.22,-999.0
2021-08-25 22:00:00,24.88,0.0,6.71,3.31,-999.0
2021-08-25 23:00:00,27.75,0.0,6.43,3.15,-999.0
2021-08-26 00:00:00,30.5,0.0,6.1,2.96,-999.0
2021-08-26 01:00:00,33.44,0.0,5.79,2.85,-999.0
2021-08-26 02:00:00,36.56,0.0,5.47,2.77,-999.0
2021-08-26 03:00:00,39.81,0.0,5.03,2.68,-999.0
2021-08-26 04:00:00,43.0,0.0,4.58,2.59,-999.0
2021-08-26 05:00:00,44.19,0.0,4.17,2.34,0.38
2021-08-26 06:00:00,36.62,0.0,3.32,2.82,0.59
2021-08-26 07:00:00,26.38,0.0,3.49,2.95,0.7
2021-08-26 08:00:00,15.0,0.0,4.13,3.71,0.76
2021-08-26 09:00:00,11.25,0.0,3.94,3.6,0.79
2021-08-26 10:00:00,8.94,0.0,4.17,3.82,0.8
2021-08-26 11:00:00,7.62,0.0,4.66,4.24,0.8
2021-08-26 12:00:00,6.88,0.0,5.21,4.73,0.81
2021-08-26 13:00:00,6.44,0.0,5.72,5.15,0.77
2021-08-26 14:00:00,6.19,0.0,6.04,5.41,0.78
2021-08-26 15:00:00,6.12,0.0,6.15,5.44,0.76
2021-08-26 16:00:00,6.25,0.0,6.02,5.23,0.7
2021-08-26 17:00:00,7.5,0.0,5.45,3.39,0.55
2021-08-26 18:00:00,10.62,0.0,5.11,3.01,-999.0
2021-08-26 19:00:00,12.44,0.0,5.3,3.07,-999.0
2021-08-26 20:00:00,15.62,0.0,5.53,3.01,-999.0
2021-08-26 21:00:00,20.69,0.0,5.37,2.83,-999.0
2021-08-26 22:00:00,26.75,0.0,4.84,2.64,-999.0
2021-08-26 23:00:00,33.38,0.0,4.34,2.5,-999.0
2021-08-27 00:00:00,40.12,0.0,4.1,2.45,-999.0
2021-08-27 01:00:00,47.44,0.0,3.99,2.41,-999.0
2021-08-27 02:00:00,54.88,0.0,3.94,2.37,-999.0
2021-08-27 03:00:00,62.12,0.0,4.04,2.39,-999.0
2021-08-27 04:00:00,68.88,0.0,4.27,2.48,-999.0
2021-08-27 05:00:00,71.31,0.0,4.49,2.54,0.4
2021-08-27 06:00:00,59.31,0.0,3.81,3.34,0.59
2021-08-27 07:00:00,40.25,0.0,3.93,3.51,0.7
2021-08-27 08:00:00,25.62,0.0,4.07,3.8,0.76
2021-08-27 09:00:00,20.06,0.0,3.87,3.69,0.78
2021-08-27 10:00:00,16.81,0.0,3.76,3.61,0.79
2021-08-27 11:00:00,14.94,0.0,3.66,3.56,0.79
2021-08-27 12:00:00,13.75,0.0,3.58,3.5,0.79
2021-08-27 13:00:00,13.06,0.0,3.67,3.59,0.78
2021-08-27 14:00:00,12.88,0.0,4.02,3.9,0.76
2021-08-27 15:00:00,13.19,0.0,4.51,4.32,0.72
2021-08-27 16:00:00,14.25,0.0,5.24,4.89,0.64
2021-08-27 17:00:00,16.38,0.0,6.45,5.1,0.47
2021-08-27 18:00:00,21.19,0.0,8.65,5.0,-999.0
2021-08-27 19:00:00,25.25,0.0,9.58,6.8,-999.0
2021-08-27 20:00:00,32.06,0.0,8.75,6.41,-999.0
2021-08-27 21:00:00,39.69,0.0,7.79,5.33,-999.0
2021-08-27 22:00:00,46.5,0.0,7.11,4.67,-999.0
2021-08-27 23:00:00,52.81,0.0,6.06,3.4,-999.0
2021-08-28 00:00:00,57.75,0.0,5.54,2.79,-999.0
2021-08-28 01:00:00,61.19,0.0,5.3,2.6,-999.0
2021-08-28 02:00:00,63.75,0.0,5.33,2.62,-999.0
2021-08-28 03:00:00,65.06,0.0,5.71,2.75,-999.0
2021-08-28 04:00:00,65.0,0.0,6.3,3.01,-999.0
2021-08-28 05:00:00,63.25,0.0,6.35,3.41,0.38
2021-08-28 06:00:00,53.31,0.0,5.39,4.73,0.57
2021-08-28 07:00:00,35.06,0.0,5.56,4.84,0.68
2021-08-28 08:00:00,22.44,0.0,5.59,5.06,0.75
2021-08-28 09:00:00,18.25,0.0,5.24,4.83,0.78
2021-08-28 10:00:00,16.06,0.0,5.01,4.68,0.79
2021-08-28 11:00:00,14.44,0.0,4.84,4.57,0.8
2021-08-28 12:00:00,13.25,0.0,4.72,4.5,0.8
2021-08-28 13:00:00,12.69,0.0,4.71,4.52,0.79
2021-08-28 14:00:00,12.56,0.0,4.82,4.63,0.76
2021-08-28 15:00:00,13.06,0.0,5.08,4.83,0.72
2021-08-28 16:00:00,14.25,0.0,5.51,5.1,0.63
2021-08-28 17:00:00,16.62,0.0,6.12,4.7,0.48
2021-08-28 18:00:00,22.06,0.0,7.22,3.59,-999.0
2021-08-28 19:00:00,25.62,0.0,8.25,4.5,-999.0
2021-08-28 20:00:00,30.56,0.0,8.38,4.95,-999.0
2021-08-28 21:00:00,37.62,0.0,7.87,4.8,-999.0
2021-08-28 22:00:00,45.88,0.0,6.99,4.12,-999.0
2021-08-28 23:00:00,54.06,0.0,6.24,3.47,-999.0
2021-08-29 00:00:00,61.62,0.0,5.64,2.9,-999.0
2021-08-29 01:00:00,67.94,0.0,5.18,2.52,-999.0
2021-08-29 02:00:00,72.88,0.0,4.83,2.39,-999.0
2021-08-29 03:00:00,76.12,0.0,4.91,2.49,-999.0
2021-08-29 04:00:00,77.31,0.0,5.13,2.65,-999.0
2021-08-29 05:00:00,73.88,0.0,5.6,2.87,0.37
2021-08-29 06:00:00,57.0,0.0,5.45,4.64,0.55
2021-08-29 07:00:00,35.38,0.0,6.69,5.8,0.65
2021-08-29 08:00:00,23.5,0.0,6.52,5.94,0.72
2021-08-29 09:00:00,18.81,0.0,5.88,5.48,0.73
2021-08-29 10:00:00,15.81,0.0,5.4,5.1,0.74
2021-08-29 11:00:00,13.81,0.0,4.94,4.74,0.79
2021-08-29 12:00:00,12.69,0.0,4.54,4.44,0.77
2021-08-29 13:00:00,12.12,0.0,4.29,4.26,0.74
2021-08-29 14:00:00,12.06,0.0,4.31,4.29,0.73
2021-08-29 15:00:00,12.44,0.0,4.56,4.48,0.68
2021-08-29 16:00:00,13.5,0.0,5.19,4.9,0.59
2021-08-29 17:00:00,15.88,0.0,6.24,4.83,0.39
2021-08-29 18:00:00,20.81,0.0,7.31,3.7,-999.0
2021-08-29 19:00:00,23.44,0.0,7.71,3.8,-999.0
2021-08-29 20:00:00,26.0,0.0,7.59,3.74,-999.0
2021-08-29 21:00:00,29.44,0.0,7.31,3.58,-999.0
2021-08-29 22:00:00,33.38,0.0,6.92,3.36,-999.0
2021-08-29 23:00:00,37.25,0.0,6.37,3.14,-999.0
2021-08-30 00:00:00,40.31,0.0,5.62,2.95,-999.0
2021-08-30 01:00:00,41.94,0.0,4.96,2.81,-999.0
2021-08-30 02:00:00,42.25,0.0,4.42,2.66,-999.0
2021-08-30 03:00:00,41.5,0.0,3.98,2.51,-999.0
2021-08-30 04:00:00,40.44,0.0,3.72,2.4,-999.0
2021-08-30 05:00:00,38.75,0.0,3.65,2.34,0.35
2021-08-30 06:00:00,29.81,0.0,3.57,2.8,0.55
2021-08-30 07:00:00,21.62,0.0,4.1,3.6,0.67
2021-08-30 08:00:00,15.44,0.0,4.04,3.88,0.73
2021-08-30 09:00:00,14.06,0.0,3.34,3.28,0.77
2021-08-30 10:00:00,12.94,0.0,3.09,3.05,0.78
2021-08-30 11:00:00,11.81,0.0,2.83,2.83,0.79
2021-08-30 12:00:00,10.75,0.0,2.48,2.52,0.75
2021-08-30 13:00:00,10.0,0.0,2.15,2.22,0.77
2021-08-30 14:00:00,9.62,0.0,1.99,2.03,0.75
2021-08-30 15:00:00,9.56,0.0,2.04,2.01,0.71
2021-08-30 16:00:00,10.0,0.0,2.18,2.08,0.62
2021-08-30 17:00:00,11.81,0.0,2.45,1.72,0.45
2021-08-30 18:00:00,14.44,0.0,3.31,2.15,-999.0
2021-08-30 19:00:00,15.88,0.0,4.44,2.68,-999.0
2021-08-30 20:00:00,17.25,0.0,5.37,3.03,-999.0
2021-08-30 21:00:00,18.94,0.0,5.69,3.11,-999.0
2021-08-30 22:00:00,21.25,0.0,5.54,3.05,-999.0
2021-08-30 23:00:00,23.75,0.0,5.12,2.9,-999.0
2021-08-31 00:00:00,25.75,0.0,4.55,2.7,-999.0
2021-08-31 01:00:00,26.69,0.0,3.95,2.48,-999.0
2021-08-31 02:00:00,27.0,0.0,3.41,2.23,-999.0
2021-08-31 03:00:00,26.94,0.0,2.96,1.99,-999.0
2021-08-31 04:00:00,26.94,0.0,2.61,1.8,-999.0
2021-08-31 05:00:00,26.75,0.0,2.45,1.7,0.4
2021-08-31 06:00:00,22.88,0.0,2.36,1.8,0.59
2021-08-31 07:00:00,18.19,0.0,2.26,2.09,0.71
2021-08-31 08:00:00,12.62,0.0,1.6,1.69,0.76
2021-08-31 09:00:00,11.62,0.0,0.66,0.81,0.78
2021-08-31 10:00:00,10.94,0.0,1.0,0.99,0.79
2021-08-31 11:00:00,10.25,0.0,1.32,1.25,0.8
2021-08-31 12:00:00,9.62,0.0,1.36,1.28,0.8
2021-08-31 13:00:00,9.25,0.0,1.32,1.24,0.8
2021-08-31 14:00:00,9.19,0.0,1.3,1.22,0.77
