DateTime,Load
1399/02/02 H6,297.147352
1399/02/02 H7,291.087349
1399/02/02 H8,300.227443
1399/02/02 H9,336.521383
1399/02/02 H10,372.880718
1399/02/02 H11,397.210367
1399/02/02 H12,416.110078
1399/02/02 H13,420.286235
1399/02/02 H14,405.293847
1399/02/02 H15,395.154447
1399/02/02 H16,392.42177
1399/02/02 H17,396.727405
1399/02/02 H18,398.662359
1399/02/02 H19,399.338986
1399/02/02 H20,416.427882
1399/02/02 H21,470.573403
1399/02/02 H22,465.903274
1399/02/02 H23,446.545171
1399/02/02 H24,421.791308
1399/02/03 H1,386.394528
1399/02/03 H2,344.388949
1399/02/03 H3,322.139973
1399/02/03 H4,311.186869
1399/02/03 H5,306.197314
1399/02/03 H6,304.306753
1399/02/03 H7,298.34757
1399/02/03 H8,309.984835
1399/02/03 H9,347.24666
1399/02/03 H10,381.172498
1399/02/03 H11,407.352498
1399/02/03 H12,426.936148
1399/02/03 H13,429.250791
1399/02/03 H14,413.434954
1399/02/03 H15,404.441101
1399/02/03 H16,404.903339
1399/02/03 H17,405.909702
1399/02/03 H18,412.482193
1399/02/03 H19,407.481246
1399/02/03 H20,422.852503
1399/02/03 H21,474.95564
1399/02/03 H22,472.991275
1399/02/03 H23,452.590778
1399/02/03 H24,427.701491
1399/02/04 H1,393.276287
1399/02/04 H2,349.007883
1399/02/04 H3,325.980296
1399/02/04 H4,315.601414
1399/02/04 H5,311.526652
1399/02/04 H6,311.633037
1399/02/04 H7,304.804969
1399/02/04 H8,313.02603
1399/02/04 H9,347.813194
1399/02/04 H10,384.762745
1399/02/04 H11,412.542319
1399/02/04 H12,426.157778
1399/02/04 H13,412.30582
1399/02/04 H14,394.303741
1399/02/04 H15,377.60147
1399/02/04 H16,368.555208
1399/02/04 H17,374.700555
1399/02/04 H18,381.63615
1399/02/04 H19,390.116596
1399/02/04 H20,412.847574
1399/02/04 H21,447.468184
1399/02/04 H22,434.69494
1399/02/04 H23,410.570772
1399/02/04 H24,376.547633
1399/02/05 H1,344.194903
1399/02/05 H2,310.760782
1399/02/05 H3,289.315449
1399/02/05 H4,281.221312
1399/02/05 H5,278.018004
1399/02/05 H6,275.487085
1399/02/05 H7,262.530193
1399/02/05 H8,259.779462
1399/02/05 H9,268.816995
1399/02/05 H10,295.362106
1399/02/05 H11,321.872472
1399/02/05 H12,338.929159
1399/02/05 H13,334.606666
1399/02/05 H14,322.603575
1399/02/05 H15,322.775504
1399/02/05 H16,319.844761
1399/02/05 H17,319.183247
1399/02/05 H18,324.784955
1399/02/05 H19,331.798123
1399/02/05 H20,358.431826
1399/02/05 H21,418.995251
1399/02/05 H22,422.72023
1399/02/05 H23,410.032694
1399/02/05 H24,390.526691
1399/02/06 H1,357.204478
1399/02/06 H2,319.923688
1399/02/06 H3,299.049798
1399/02/06 H4,292.961992
1399/02/06 H5,303.4916
1399/02/06 H6,294.614239
1399/02/06 H7,278.370759
1399/02/06 H8,284.17081
1399/02/06 H9,314.640856
1399/02/06 H10,347.330364
1399/02/06 H11,371.497468
1399/02/06 H12,387.010005
1399/02/06 H13,389.858211
1399/02/06 H14,380.166651
1399/02/06 H15,372.019805
1399/02/06 H16,368.854256
1399/02/06 H17,370.071999
1399/02/06 H18,374.806748
1399/02/06 H19,392.800357
1399/02/06 H20,415.050849
1399/02/06 H21,445.231648
1399/02/06 H22,436.604553
1399/02/06 H23,412.803959
1399/02/06 H24,385.76786
1399/02/07 H1,354.699826
1399/02/07 H2,317.785556
1399/02/07 H3,298.355143
1399/02/07 H4,293.361784
1399/02/07 H5,305.192037
1399/02/07 H6,296.133825
1399/02/07 H7,280.658685
1399/02/07 H8,283.438844
1399/02/07 H9,305.773935
1399/02/07 H10,332.652937
1399/02/07 H11,358.230252
1399/02/07 H12,379.620253
1399/02/07 H13,387.897045
1399/02/07 H14,376.579151
1399/02/07 H15,363.477967
1399/02/07 H16,361.905787
1399/02/07 H17,362.601124
1399/02/07 H18,362.533199
1399/02/07 H19,372.502792
1399/02/07 H20,388.730869
1399/02/07 H21,435.786516
1399/02/07 H22,431.945477
1399/02/07 H23,415.110612
1399/02/07 H24,392.492402
1399/02/08 H1,356.697539
1399/02/08 H2,319.738873
1399/02/08 H3,299.294875
1399/02/08 H4,291.400692
1399/02/08 H5,301.771758
1399/02/08 H6,291.302203
1399/02/08 H7,274.057186
1399/02/08 H8,282.620634
1399/02/08 H9,316.101012
1399/02/08 H10,348.79999
1399/02/08 H11,370.603329
1399/02/08 H12,387.493538
1399/02/08 H13,397.078257
1399/02/08 H14,386.827099
1399/02/08 H15,381.76952
1399/02/08 H16,379.970566
1399/02/08 H17,382.239784
1399/02/08 H18,386.048634
