datetime,Load,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,ALLSKY_SFC_LW_DWN
2020-07-14 00:00:00,584.681823,6.96,42.69,0.0,80.49,0.22,302.01,0.16,319.09,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.26,5.26,11.76,313.17
2020-07-14 01:00:00,543.478576,6.96,44.81,0.0,80.49,0.5,331.03,0.76,338.96,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.47,5.26,11.37,310.62
2020-07-14 02:00:00,516.719932,7.02,46.56,0.0,80.5,0.82,348.48,1.36,350.75,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.04,5.43,11.23,311.17
2020-07-14 03:00:00,501.780825,7.2,49.56,0.0,80.52,1.11,354.37,1.84,354.87,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.4,5.77,11.08,304.27
2020-07-14 04:00:00,493.553172,7.45,53.31,0.01,80.54,1.27,356.47,2.09,355.72,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.79,6.27,11.03,306.77
2020-07-14 05:00:00,487.462454,7.75,49.94,0.0,80.58,1.47,353.9,2.08,356.56,74.95,75.42,183.42,0.27,82.0,30.08,30.45,3.59,0.01,0.05,17.55,6.97,12.26,304.7
2020-07-14 06:00:00,478.912523,7.93,41.88,0.0,80.63,1.7,0.79,1.89,5.92,265.98,258.98,441.3,0.13,70.43,108.83,109.17,12.49,0.12,0.58,20.67,7.26,13.96,312.38
2020-07-14 07:00:00,506.280158,7.51,31.81,0.0,80.66,1.36,8.92,1.45,10.53,475.59,470.0,692.45,0.16,58.29,201.05,201.17,24.57,0.41,2.05,24.3,6.51,15.4,322.83
2020-07-14 08:00:00,550.957793,7.2,26.25,0.0,80.68,1.16,338.27,1.21,336.9,672.4,671.7,915.15,0.16,45.99,289.92,289.55,37.15,0.87,4.3,26.89,5.94,16.41,332.4
2020-07-14 09:00:00,596.733527,7.02,23.06,0.01,80.69,1.64,303.92,1.72,301.45,807.16,833.9,1094.23,0.17,33.84,349.88,359.17,46.15,1.33,6.75,28.74,5.63,17.19,351.48
2020-07-14 10:00:00,630.830471,6.84,20.56,0.01,80.68,2.38,286.95,2.51,284.21,842.84,927.27,1217.45,0.16,22.45,367.95,396.25,48.77,1.55,8.05,30.23,5.19,17.71,371.2
2020-07-14 11:00:00,655.344744,6.53,18.38,0.01,80.65,3.17,278.37,3.37,275.99,911.35,998.77,1276.45,0.18,14.3,402.62,428.55,54.13,1.83,9.62,31.33,4.51,17.92,383.58
2020-07-14 12:00:00,663.124111,6.1,16.56,0.0,80.62,3.78,276.29,4.07,274.19,938.1,994.77,1267.17,0.18,15.86,413.0,427.48,55.72,1.87,9.83,32.08,3.62,17.85,368.52
2020-07-14 13:00:00,628.541171,5.74,15.19,0.0,80.6,4.15,279.32,4.51,277.57,867.98,921.12,1190.25,0.17,25.38,377.23,395.23,50.34,1.58,8.15,32.4,2.66,17.54,373.5
2020-07-14 14:00:00,623.875307,5.43,14.5,0.0,80.59,4.24,285.6,4.66,283.87,724.73,788.42,1050.88,0.16,37.09,311.95,337.05,40.94,1.12,5.73,32.24,1.87,17.05,371.52
2020-07-14 15:00:00,624.324113,5.13,14.25,0.0,80.59,4.12,292.39,4.59,290.53,571.34,609.17,858.6,0.14,49.32,241.88,258.4,30.7,0.67,3.33,31.64,1.12,16.38,358.83
2020-07-14 16:00:00,628.636905,4.82,14.19,0.0,80.62,3.82,298.55,4.32,296.43,382.29,401.08,626.45,0.12,61.6,157.0,167.85,19.04,0.28,1.4,30.68,0.22,15.44,346.85
2020-07-14 17:00:00,647.360255,4.58,14.44,0.0,80.66,3.21,304.89,3.75,302.66,197.46,195.45,370.27,0.23,73.67,78.15,79.33,9.02,0.06,0.33,29.3,-0.73,14.29,330.62
2020-07-14 18:00:00,641.984229,4.88,18.56,0.0,80.71,1.74,322.31,3.13,319.66,33.59,35.58,108.45,0.23,85.28,11.85,14.1,1.52,0.01,0.02,26.13,0.05,13.09,369.35
2020-07-14 19:00:00,632.408183,5.13,23.06,0.0,80.77,1.61,340.78,2.93,338.09,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.33,0.51,11.92,316.45
2020-07-14 20:00:00,647.636361,5.49,27.38,0.0,80.84,1.64,349.82,2.86,344.33,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.77,1.3,11.54,311.27
2020-07-14 21:00:00,684.253014,5.98,32.81,0.0,80.89,1.68,350.36,2.72,346.72,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.08,2.18,11.13,306.33
2020-07-14 22:00:00,664.370697,6.41,37.94,0.0,80.92,1.69,355.21,2.6,354.99,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.96,3.15,11.05,306.9
2020-07-14 23:00:00,632.442639,7.02,43.81,0.01,80.92,1.6,1.96,2.53,5.15,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.05,4.51,11.28,305.55
2020-07-15 00:00:00,586.374022,7.75,51.0,0.01,80.9,1.57,12.37,2.49,15.48,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.19,6.18,11.68,305.4
2020-07-15 01:00:00,541.05912,8.54,59.31,0.0,80.89,1.59,22.53,2.51,24.89,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.39,7.94,12.17,305.83
2020-07-15 02:00:00,513.801439,9.4,68.69,0.0,80.89,1.67,28.12,2.68,30.45,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.56,9.57,12.56,305.77
2020-07-15 03:00:00,499.044385,10.19,78.69,0.01,80.91,1.83,32.47,3.06,34.82,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.73,10.97,12.84,304.38
2020-07-15 04:00:00,490.876694,10.93,88.31,0.02,80.95,2.06,39.3,3.69,41.39,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,13.99,12.08,13.04,310.65
2020-07-15 05:00:00,485.753026,11.41,82.94,0.02,81.0,3.15,49.03,4.08,49.58,77.38,77.08,180.5,0.24,82.12,31.67,31.85,3.69,0.01,0.05,15.67,12.8,14.24,315.98
2020-07-15 06:00:00,471.616718,11.05,65.81,0.07,81.05,4.05,58.88,4.58,60.81,266.34,259.5,439.17,0.15,70.52,111.25,111.65,12.76,0.12,0.6,18.8,12.29,15.55,323.48
2020-07-15 07:00:00,495.073445,9.89,46.06,0.23,81.07,4.88,71.8,5.42,74.18,479.27,473.17,690.65,0.16,58.38,206.52,206.33,25.41,0.45,2.2,22.78,10.6,16.69,330.2
2020-07-15 08:00:00,540.099138,9.03,35.31,0.13,81.07,4.97,80.86,5.42,83.21,675.67,674.12,913.65,0.17,46.09,295.4,294.42,38.13,0.92,4.6,25.78,9.33,17.56,338.6
2020-07-15 09:00:00,583.877,8.36,28.5,0.05,81.04,4.66,83.94,5.01,86.87,838.8,841.23,1093.02,0.18,33.94,367.15,365.98,48.83,1.45,7.42,28.09,8.15,18.12,343.38
2020-07-15 10:00:00,625.421444,7.63,23.38,0.02,80.98,4.21,85.1,4.47,89.2,936.66,952.52,1216.52,0.2,22.57,415.9,414.45,56.12,1.85,9.83,29.94,6.79,18.37,353.75
2020-07-15 11:00:00,649.476713,7.02,19.81,0.01,80.91,3.75,84.02,3.9,89.66,982.07,1014.67,1275.7,0.2,14.46,440.08,441.62,60.12,2.1,11.27,31.33,5.56,18.45,364.67
2020-07-15 12:00:00,662.138145,6.53,17.44,0.01,80.84,3.33,81.49,3.38,88.41,938.05,987.38,1266.52,0.19,15.98,414.62,426.0,55.71,1.91,10.2,32.3,4.52,18.41,378.02
2020-07-15 13:00:00,628.039371,6.16,16.06,0.02,80.78,3.08,74.87,3.0,82.67,827.5,897.5,1189.6,0.17,25.45,359.05,384.08,47.31,1.52,7.85,32.74,3.69,18.22,394.92
2020-07-15 14:00:00,619.613712,5.92,15.44,0.03,80.74,3.16,64.32,3.02,70.49,711.78,762.33,1050.17,0.16,37.14,305.4,324.52,39.5,1.11,5.67,32.71,3.11,17.9,388.52
2020-07-15 15:00:00,622.983984,5.92,16.19,0.04,80.71,3.95,55.24,3.91,58.72,518.68,579.65,857.73,0.13,49.38,218.95,244.05,27.7,0.62,3.12,31.96,3.12,17.54,390.98
2020-07-15 16:00:00,628.560677,6.23,18.31,0.06,80.73,5.13,53.36,5.35,55.59,322.4,370.23,625.38,0.09,61.66,131.15,152.8,16.15,0.25,1.25,30.61,3.77,17.19,382.02
2020-07-15 17:00:00,650.183961,6.9,22.94,0.22,80.78,6.53,54.85,7.34,56.19,164.38,173.25,368.9,0.23,73.73,64.42,69.02,7.74,0.06,0.3,28.51,5.18,16.84,363.08
2020-07-15 18:00:00,644.052021,8.24,32.69,0.02,80.87,7.81,53.62,9.62,54.22,33.59,31.15,106.92,0.23,85.34,11.98,12.42,1.52,0.01,0.02,25.48,7.75,16.62,360.3
2020-07-15 19:00:00,633.778192,10.19,49.12,0.0,80.96,8.91,51.8,10.91,52.71,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.23,11.02,16.62,352.05
2020-07-15 20:00:00,648.137104,11.41,63.38,0.0,81.02,8.27,49.83,9.91,50.6,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.9,12.78,16.34,342.15
2020-07-15 21:00:00,679.16962,11.78,71.06,0.0,81.03,7.02,46.17,8.47,46.83,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.58,13.26,15.92,329.73
2020-07-15 22:00:00,661.97983,11.84,75.31,0.0,81.0,6.3,44.35,7.78,45.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.8,13.39,15.59,323.77
2020-07-15 23:00:00,626.519603,11.84,78.12,0.0,80.96,5.43,43.72,6.73,44.44,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.13,13.33,15.23,321.0
2020-07-16 00:00:00,583.295633,11.72,80.62,0.0,80.92,4.58,46.66,6.03,47.57,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.48,13.18,14.83,318.25
2020-07-16 01:00:00,537.628013,11.54,82.44,0.0,80.88,4.11,50.78,5.82,51.87,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.88,12.93,14.4,318.85
2020-07-16 02:00:00,509.56571,11.29,84.12,0.0,80.87,3.81,53.25,5.68,54.23,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.26,12.62,13.94,314.0
2020-07-16 03:00:00,489.783737,11.11,85.94,0.0,80.88,3.5,52.98,5.5,53.85,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.66,12.37,13.51,308.05
2020-07-16 04:00:00,479.978014,10.93,87.19,0.0,80.9,3.48,52.02,5.48,52.88,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.2,12.13,13.16,311.8
2020-07-16 05:00:00,477.933626,10.74,80.75,0.0,80.91,4.38,52.17,5.02,53.54,67.97,68.23,177.55,0.27,82.26,27.88,28.23,3.38,0.01,0.05,15.12,11.87,13.49,314.62
2020-07-16 06:00:00,467.771341,10.13,62.81,0.0,80.92,5.38,63.14,6.23,66.65,241.87,241.95,437.0,0.09,70.62,100.05,103.33,11.7,0.11,0.55,18.18,11.01,14.6,324.08
2020-07-16 07:00:00,486.345674,9.52,46.06,0.0,80.92,6.34,78.99,7.23,82.36,453.95,450.3,688.8,0.14,58.48,193.77,194.95,23.7,0.41,2.02,22.15,10.05,16.1,331.4
2020-07-16 08:00:00,531.678496,9.16,37.31,0.0,80.92,6.42,85.05,7.15,87.81,652.86,651.48,912.15,0.15,46.19,284.17,283.67,36.31,0.87,4.3,25.0,9.44,17.23,339.35
2020-07-16 09:00:00,583.62204,8.85,31.75,0.0,80.9,6.2,86.39,6.81,89.14,812.26,817.88,1091.83,0.15,34.04,355.35,356.4,46.83,1.37,7.02,27.2,9.0,18.1,350.67
2020-07-16 10:00:00,625.285688,8.61,27.81,0.0,80.85,5.89,87.11,6.38,90.0,886.86,929.58,1215.58,0.16,22.69,394.33,405.55,52.78,1.73,9.08,28.97,8.56,18.76,375.95
2020-07-16 11:00:00,645.855176,8.36,25.06,0.0,80.78,5.58,85.98,5.95,89.02,963.11,989.12,1274.9,0.2,14.62,432.05,431.6,58.28,2.0,10.73,30.3,8.15,19.23,365.3
2020-07-16 12:00:00,650.299474,8.18,23.19,0.0,80.72,5.27,82.34,5.53,85.46,920.96,965.65,1265.83,0.16,16.11,411.27,420.6,55.02,1.87,9.98,31.18,7.76,19.48,381.05
2020-07-16 13:00:00,616.720563,7.93,22.12,0.0,80.68,4.97,76.64,5.11,79.6,714.69,910.2,1188.9,0.17,25.53,319.33,399.1,43.72,1.44,7.25,31.51,7.33,19.42,431.4
2020-07-16 14:00:00,619.823628,7.63,21.56,0.0,80.64,4.85,68.85,4.94,71.19,576.42,778.23,1049.4,0.16,37.2,255.77,341.38,34.49,1.01,5.2,31.31,6.8,19.05,427.95
2020-07-16 15:00:00,617.265261,7.39,21.44,0.0,80.63,5.12,62.07,5.27,63.51,409.46,599.62,856.8,0.14,49.44,180.7,262.55,23.93,0.56,2.85,30.87,6.33,18.6,423.83
2020-07-16 16:00:00,614.279129,7.26,22.38,0.0,80.63,5.67,58.81,6.06,59.73,261.03,394.3,624.2,0.12,61.72,113.08,172.0,14.54,0.23,1.17,29.81,6.09,17.95,411.55
2020-07-16 17:00:00,624.784979,7.39,25.06,0.0,80.66,6.36,59.59,7.25,60.23,134.23,190.8,367.45,0.22,73.8,56.33,81.6,6.85,0.05,0.27,28.09,6.28,17.19,397.9
2020-07-16 18:00:00,617.774793,7.75,30.25,0.0,80.72,6.5,61.13,8.36,61.42,31.33,33.5,105.3,0.2,85.41,11.58,14.0,1.49,0.01,0.02,25.77,7.03,16.4,387.67
2020-07-16 19:00:00,609.541019,8.48,38.12,0.0,80.79,6.76,59.52,8.87,59.91,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.36,8.3,15.83,373.4
2020-07-16 20:00:00,628.359714,9.34,48.62,0.0,80.86,7.39,58.36,9.37,58.64,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.98,9.76,15.37,356.88
2020-07-16 21:00:00,663.051729,9.89,58.88,0.0,80.89,6.69,60.26,8.3,60.56,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.8,10.62,14.7,346.1
2020-07-16 22:00:00,647.285304,10.01,64.06,0.0,80.9,5.44,65.02,6.85,65.48,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.62,10.78,14.2,340.73
2020-07-16 23:00:00,616.731243,9.95,66.5,0.0,80.89,4.7,70.48,6.18,71.59,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.96,10.7,13.83,334.42
2020-07-17 00:00:00,582.753891,9.89,68.25,0.0,80.87,4.1,70.77,5.67,71.54,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,16.44,10.61,13.52,327.88
2020-07-17 01:00:00,544.248786,9.83,70.5,0.0,80.85,3.78,67.63,5.57,68.77,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.86,10.53,13.19,324.83
2020-07-17 02:00:00,514.92176,9.77,72.56,0.0,80.83,3.62,65.15,5.52,66.41,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,15.26,10.38,12.82,321.52
2020-07-17 03:00:00,497.832352,9.58,73.62,0.0,80.83,3.37,66.05,5.53,67.21,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.74,10.1,12.42,317.8
2020-07-17 04:00:00,487.831699,9.34,74.25,0.0,80.84,3.0,66.37,5.47,66.95,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,14.3,9.79,12.05,318.92
2020-07-17 05:00:00,480.02767,9.16,66.56,0.0,80.85,4.05,66.84,4.8,67.73,68.09,67.42,174.58,0.24,82.38,28.27,28.38,3.41,0.01,0.05,15.65,9.45,12.55,321.95
2020-07-17 06:00:00,463.005104,8.91,52.44,0.0,80.87,4.42,78.05,5.12,82.29,245.15,238.08,434.83,0.1,70.73,102.3,102.73,11.89,0.12,0.58,18.95,9.02,13.98,329.0
2020-07-17 07:00:00,473.126326,8.67,39.44,0.0,80.88,5.52,95.61,6.27,97.88,455.15,449.12,686.95,0.14,58.58,196.42,196.67,24.09,0.43,2.12,23.23,8.69,15.96,337.08
2020-07-17 08:00:00,496.228122,8.67,33.75,0.0,80.87,5.48,98.36,6.11,99.57,651.98,651.3,910.62,0.16,46.28,286.85,286.5,36.82,0.91,4.52,25.74,8.62,17.18,347.2
2020-07-17 09:00:00,530.819386,8.42,29.25,0.0,80.85,5.37,97.61,5.92,99.19,818.25,819.05,1090.6,0.17,34.14,361.48,360.5,47.87,1.44,7.42,27.76,8.26,18.01,354.12
2020-07-17 10:00:00,564.795487,8.18,25.69,0.0,80.81,5.12,97.62,5.57,99.78,922.54,935.75,1214.58,0.19,22.81,413.67,411.88,55.76,1.88,10.0,29.46,7.82,18.64,363.92
2020-07-17 11:00:00,590.365231,7.93,23.06,0.0,80.75,4.75,96.8,5.08,99.46,974.98,1008.25,1274.08,0.18,14.77,444.33,446.55,61.41,2.2,11.9,30.78,7.33,19.05,376.42
2020-07-17 12:00:00,601.31188,7.69,21.12,0.0,80.7,4.43,95.16,4.65,97.91,869.54,997.62,1265.1,0.19,16.24,395.85,442.02,54.94,1.97,10.48,31.73,6.84,19.28,408.8
2020-07-17 13:00:00,583.724005,7.45,19.81,0.0,80.66,4.26,91.58,4.41,94.17,784.3,925.58,1188.17,0.19,25.62,353.05,410.62,48.6,1.64,8.48,32.25,6.36,19.3,414.88
2020-07-17 14:00:00,579.016251,7.2,19.19,0.0,80.62,4.28,87.07,4.4,89.29,634.32,797.0,1048.58,0.18,37.27,283.77,354.27,38.62,1.16,6.02,32.3,5.94,19.12,423.77
2020-07-17 15:00:00,572.91047,7.02,19.25,0.0,80.6,4.46,84.37,4.61,85.91,481.74,619.2,855.77,0.16,49.5,214.23,275.62,28.59,0.7,3.5,31.87,5.6,18.73,420.73
2020-07-17 16:00:00,569.189426,6.96,20.0,0.0,80.6,4.81,84.69,5.09,85.69,313.28,409.75,622.92,0.15,61.79,137.27,181.62,17.61,0.3,1.45,30.95,5.4,18.18,410.55
2020-07-17 17:00:00,588.488943,6.96,21.81,0.0,80.64,5.3,87.72,6.0,88.21,159.34,198.65,365.88,0.23,73.88,67.62,86.52,8.05,0.06,0.33,29.48,5.44,17.45,388.23
2020-07-17 18:00:00,589.94112,7.2,26.31,0.0,80.68,4.48,91.4,7.11,91.26,33.32,34.52,103.6,0.22,85.49,12.58,14.58,1.63,0.01,0.02,26.86,5.93,16.4,390.15
2020-07-17 19:00:00,590.773724,7.39,30.69,0.0,80.74,4.66,93.46,7.98,93.2,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.72,6.32,15.52,366.52
2020-07-17 20:00:00,613.360689,7.51,33.31,0.0,80.8,4.95,93.07,8.03,93.18,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.65,6.58,15.11,354.75
2020-07-17 21:00:00,654.487772,7.63,36.69,0.0,80.83,4.42,93.24,7.76,94.1,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.24,6.74,14.49,348.12
2020-07-17 22:00:00,644.631143,7.63,40.19,0.0,80.86,3.78,95.82,7.2,97.04,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.87,6.78,13.83,350.55
2020-07-17 23:00:00,619.511464,7.57,42.19,0.0,80.86,3.47,102.6,6.87,103.63,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.94,6.62,13.28,346.9
2020-07-18 00:00:00,582.868366,7.45,43.12,0.0,80.85,3.29,109.25,6.63,109.84,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.29,6.33,12.81,350.17
2020-07-18 01:00:00,543.102995,7.32,43.5,0.0,80.83,3.19,112.3,6.51,113.09,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.85,6.12,12.48,347.6
2020-07-18 02:00:00,517.499661,7.2,43.5,0.0,80.82,3.22,114.64,6.65,115.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.61,5.94,12.27,340.0
2020-07-18 03:00:00,504.195456,7.14,43.44,0.0,80.83,3.3,115.66,6.87,116.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.41,5.78,12.09,337.7
2020-07-18 04:00:00,494.387268,7.08,43.81,0.0,80.85,3.4,115.27,7.16,115.67,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.25,5.77,12.01,338.17
2020-07-18 05:00:00,489.601962,7.2,38.5,0.0,80.89,4.39,112.96,7.11,113.58,61.46,64.27,171.6,0.26,82.52,26.05,27.33,3.25,0.01,0.05,20.53,5.95,13.24,348.58
2020-07-18 06:00:00,478.500693,7.26,32.12,0.0,80.93,5.97,113.18,7.18,115.06,229.21,235.55,432.6,0.11,70.84,97.27,102.9,11.55,0.12,0.6,23.74,6.14,14.94,350.92
2020-07-18 07:00:00,507.35594,7.63,28.06,0.0,80.97,6.61,118.59,7.59,120.24,424.68,443.25,685.1,0.13,58.68,185.2,195.88,22.98,0.42,2.1,26.81,6.83,16.82,363.2
2020-07-18 08:00:00,557.570225,8.06,26.06,0.0,80.98,6.16,118.38,6.87,119.86,608.69,641.12,909.1,0.15,46.38,270.42,284.02,34.92,0.89,4.52,28.94,7.58,18.26,376.62
2020-07-18 09:00:00,604.963429,8.12,23.81,0.0,80.98,5.8,116.29,6.38,117.98,779.44,804.73,1089.35,0.16,34.24,346.42,356.35,45.79,1.41,7.3,30.73,7.76,19.24,383.5
2020-07-18 10:00:00,644.049716,8.06,21.56,0.0,80.96,5.59,114.27,6.08,116.3,824.92,917.42,1213.58,0.17,22.95,370.7,406.12,50.09,1.72,9.08,32.23,7.57,19.9,407.5
2020-07-18 11:00:00,665.75577,7.87,20.25,0.0,80.93,5.47,112.94,5.91,115.11,778.86,982.83,1273.25,0.19,14.95,355.98,436.42,49.04,1.79,9.58,33.04,7.32,20.18,428.33
2020-07-18 12:00:00,674.057307,7.81,19.88,0.0,80.89,5.35,112.94,5.81,114.74,640.24,964.5,1264.33,0.2,16.38,292.77,427.6,40.56,1.48,7.77,33.22,7.18,20.19,458.15
2020-07-18 13:00:00,637.378361,7.81,20.06,0.0,80.86,5.08,114.91,5.58,116.24,557.52,888.27,1187.4,0.21,25.71,255.67,393.05,35.2,1.22,6.05,33.07,7.2,20.13,448.95
2020-07-18 14:00:00,632.454527,7.93,21.06,0.0,80.85,4.78,117.99,5.35,118.92,511.83,747.3,1047.67,0.16,37.34,229.48,330.23,30.93,0.95,4.98,32.48,7.41,19.94,453.23
2020-07-18 15:00:00,634.628267,8.12,22.44,0.01,80.84,4.48,121.89,5.11,122.38,376.2,573.77,854.67,0.13,49.57,167.88,253.35,22.15,0.55,2.83,31.76,7.73,19.75,443.42
2020-07-18 16:00:00,639.367099,8.36,24.56,0.01,80.85,4.27,124.65,4.99,124.93,229.5,371.55,621.55,0.1,61.86,100.5,163.02,13.1,0.23,1.12,30.69,8.17,19.44,438.98
2020-07-18 17:00:00,659.765911,8.67,27.5,0.01,80.89,4.05,124.86,4.96,124.99,125.36,173.83,364.17,0.22,73.96,52.35,74.4,6.42,0.05,0.27,29.33,8.69,19.01,406.55
2020-07-18 18:00:00,656.107261,9.09,31.75,0.0,80.95,2.96,124.45,4.67,124.57,29.33,29.88,101.83,0.19,85.57,10.83,12.58,1.41,0.01,0.02,27.66,9.36,18.51,404.8
2020-07-18 19:00:00,651.513778,9.4,35.5,0.0,81.01,1.97,125.33,4.1,126.63,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.28,9.81,18.05,397.12
2020-07-18 20:00:00,669.136181,9.34,37.44,0.0,81.07,1.51,128.29,3.4,130.43,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.34,9.8,17.57,390.3
2020-07-18 21:00:00,697.72723,9.28,38.94,0.0,81.1,1.22,131.88,2.43,132.14,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.53,9.68,17.11,383.08
2020-07-18 22:00:00,679.638195,9.28,40.38,0.0,81.12,0.98,129.16,1.73,126.35,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.91,9.65,16.79,380.98
2020-07-18 23:00:00,648.506229,9.28,41.69,0.0,81.12,0.92,113.52,1.54,110.56,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.43,9.69,16.56,378.27
2020-07-19 00:00:00,607.900368,9.22,42.81,0.0,81.11,1.15,99.01,1.88,99.31,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.92,9.64,16.28,365.17
2020-07-19 01:00:00,562.497199,9.16,43.94,0.0,81.09,1.52,98.55,2.51,100.02,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.37,9.51,15.94,354.42
2020-07-19 02:00:00,533.104774,9.09,45.38,0.0,81.09,1.95,101.08,3.4,102.34,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.69,9.37,15.52,348.35
2020-07-19 03:00:00,517.028597,8.97,45.94,0.0,81.09,2.39,102.45,4.59,103.8,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.23,9.15,15.19,374.55
2020-07-19 04:00:00,509.564044,8.79,45.75,0.0,81.12,3.02,101.05,6.01,103.06,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.06,8.9,14.98,329.88
2020-07-19 05:00:00,505.513831,8.67,42.06,0.0,81.15,4.56,98.17,6.63,100.18,61.98,61.8,168.6,0.27,82.65,25.4,25.75,3.11,0.01,0.05,22.12,8.61,15.36,329.75
2020-07-19 06:00:00,490.952015,8.18,35.0,0.0,81.18,5.73,98.7,6.65,100.69,236.98,232.75,430.35,0.09,70.95,98.3,99.8,11.45,0.12,0.58,24.29,7.79,16.04,337.02
2020-07-19 07:00:00,506.367694,7.14,25.06,0.0,81.2,6.17,107.54,6.98,110.65,439.06,444.48,683.2,0.13,58.78,188.67,193.62,23.14,0.41,2.08,27.6,5.83,16.72,353.52
